order_id,order_date,customer_id,product_category,region,quantity,unit_price,discount,payment_method,delivery_days,customer_rating,revenue
11263,05/15/2023,1005,Beauty,East,9,54.78,0.29,COD,3,1.9,350.04
11264,05/03/2022,1353,Home,South,2,72.21,0.2,Card,5,3.9,115.54
11265,02/03/2022,1295,Home,West,2,189.83,0.2,COD,4,1.6,303.73
11266,03/07/2023,1750,Beauty,East,2,189.69,0.31,Card,4,1.3,261.77
11267,05/05/2022,1827,Toys,West,1,58.34,0.24,Wallet,8,3.7,44.34
11268,06/14/2022,1273,Beauty,North,9,190.4,0.09,COD,2,2.1,1559.38
11269,04/04/2022,1051,Toys,Central,5,564.85,0.27,Wallet,6,4.4,2061.7
11270,10/31/2022,1971,Electronics,Central,5,187.66,0.1,Card,7,2.5,844.47
11271,12/16/2022,1202,Home,South,4,401.89,0.19,COD,1,2.0,1302.12
11272,01/31/2022,1720,Beauty,North,1,128.57,0.1,Card,7,2.6,115.71
11273,03/01/2023,1469,Health,Central,8,60.92,0.04,COD,5,2.4,467.87
11274,02/26/2023,1573,Beauty,East,1,323.48,0.28,COD,4,4.1,232.91
11275,07/19/2022,1513,Home,Central,2,543.69,0.21,COD,9,1.9,859.03
11276,04/12/2022,1733,Beauty,North,9,195.25,0.01,Card,1,3.5,1739.68
11277,04/11/2022,1916,Toys,North,7,594.0,0.05,Wallet,8,1.8,3950.1
11278,02/07/2023,1854,Electronics,South,2,447.72,0.21,Card,6,1.2,707.4
11279,04/15/2022,1784,Clothing,North,3,209.66,0.17,Wallet,10,3.2,522.05
11280,02/21/2022,1863,Electronics,East,6,25.73,0.28,COD,1,3.3,111.15
11281,11/12/2022,1609,Beauty,Central,5,352.2,0.29,COD,12,2.2,1250.31
11282,05/12/2022,1331,Clothing,East,8,488.07,0.01,COD,4,3.7,3865.51
11283,06/22/2022,1377,Beauty,North,1,36.58,0.24,COD,2,1.4,27.8
11284,09/09/2022,1428,Health,South,8,65.52,0.22,Wallet,7,1.8,408.84
11285,05/01/2023,1050,Clothing,East,4,19.82,0.32,Wallet,5,3.6,53.91
11286,12/22/2022,1387,Home,East,7,128.19,0.25,Card,11,1.6,673.0
11287,08/20/2022,1919,Clothing,East,3,281.97,0.27,Wallet,10,3.0,617.51
11288,04/10/2023,1730,Beauty,South,4,225.87,0.09,Wallet,6,4.9,822.17
11289,05/31/2022,1154,Beauty,North,10,550.22,0.01,COD,2,4.1,5447.18
11290,02/24/2022,1421,Home,Central,7,371.59,0.09,Card,10,2.7,2367.03
11291,06/29/2022,1104,Home,East,5,339.59,0.12,Card,1,2.2,1494.2
11292,07/02/2022,1845,Toys,North,9,152.12,0.26,COD,8,3.5,1013.12
11293,03/11/2022,1354,Home,East,1,433.85,0.18,COD,3,2.6,355.76
11294,08/24/2022,1777,Clothing,East,9,435.84,0.19,Card,1,3.1,3177.27
11295,02/04/2023,1780,Electronics,East,2,123.64,0.19,COD,4,3.3,200.3
11296,11/06/2022,1397,Health,South,2,239.21,0.21,COD,2,4.0,377.95
11297,05/06/2023,1793,Beauty,North,6,540.61,0.24,COD,4,2.7,2465.18
11298,05/17/2022,1190,Toys,North,5,244.45,0.02,Card,5,4.9,1197.81
11299,03/05/2023,1313,Toys,North,6,243.89,0.02,Wallet,9,1.9,1434.07
11300,02/13/2022,1412,Home,West,6,351.37,0.14,Wallet,3,3.0,1813.07
11301,10/17/2022,1325,Electronics,East,3,356.75,0.08,Card,7,3.5,984.63
11302,01/26/2022,1547,Home,South,6,471.7,0.23,Card,7,2.3,2179.25
11303,04/15/2022,1204,Health,Central,5,75.8,0.12,Card,11,4.7,333.52
11304,02/02/2022,1034,Toys,North,3,455.79,0.33,COD,8,2.4,916.14
11305,03/18/2023,1779,Health,Central,5,51.65,0.05,Card,7,4.5,245.34
11306,03/11/2023,1794,Toys,West,1,127.69,0.31,Wallet,6,4.2,88.11
11307,05/26/2022,1079,Electronics,West,2,183.52,0.09,Card,12,3.0,334.01
11308,01/31/2023,1100,Electronics,Central,3,597.41,0.17,COD,3,1.6,1487.55
11309,03/10/2023,1705,Electronics,North,2,295.89,0.11,Wallet,11,4.6,526.68
11310,12/30/2022,1843,Electronics,South,1,493.69,0.27,COD,3,3.9,360.39
11311,09/17/2022,1920,Clothing,North,4,144.2,0.21,Wallet,10,1.9,455.67
11312,05/09/2022,1539,Health,South,9,417.07,0.1,Card,10,1.2,3378.27
11313,03/02/2023,1809,Toys,Central,7,460.47,0.16,Card,3,1.7,2707.56
11314,03/17/2023,1656,Beauty,Central,7,483.88,0.29,Wallet,11,4.1,2404.88
11315,11/15/2022,1701,Home,Central,7,16.75,0.04,Card,5,1.3,112.56
11316,01/02/2022,1542,Health,South,3,68.29,0.08,Wallet,2,4.2,188.48
11317,11/01/2022,1913,Health,Central,1,333.31,0.05,Card,8,4.7,316.64
11318,01/25/2023,1847,Beauty,West,1,553.75,0.05,Card,3,3.5,526.06
11319,03/01/2023,1761,Electronics,East,8,97.47,0.04,Wallet,1,3.5,748.57
11320,05/19/2022,1779,Home,East,5,187.28,0.13,COD,11,1.9,814.67
11321,04/30/2023,1836,Health,East,8,367.66,0.29,Wallet,10,2.9,2088.31
11322,02/22/2022,1564,Toys,Central,6,84.02,0.18,COD,9,3.0,413.38
11323,10/28/2022,1446,Clothing,Central,2,202.14,0.27,Card,7,1.8,295.12
11324,09/17/2022,1432,Clothing,West,4,591.9,0.27,COD,8,1.4,1728.35
11325,07/23/2022,1184,Clothing,West,10,413.43,0.21,Wallet,10,4.2,3266.1
11326,03/23/2023,1027,Clothing,West,10,143.16,0.06,Wallet,10,4.4,1345.7
11327,05/05/2023,1641,Toys,West,2,343.12,0.27,Card,12,4.0,500.96
11328,04/26/2022,1824,Toys,South,5,477.4,0.13,Wallet,1,1.8,2076.69
11329,05/26/2022,1459,Home,West,3,276.79,0.04,Card,1,4.4,797.16
11330,04/23/2022,1340,Electronics,South,3,296.19,0.06,COD,7,2.6,835.26
11331,11/26/2022,1034,Clothing,Central,10,498.45,0.17,Card,7,1.1,4137.14
11332,08/27/2022,1946,Health,West,3,42.23,0.2,Card,1,2.8,101.35
11333,05/28/2022,1143,Health,North,5,248.2,0.22,Card,8,1.6,967.98
11334,02/28/2023,1432,Health,North,7,10.67,0.13,Card,2,1.8,64.98
11335,03/23/2022,1566,Home,Central,2,289.58,0.27,COD,10,4.4,422.79
11336,03/07/2022,1278,Electronics,West,4,89.21,0.22,COD,4,1.7,278.34
11337,02/24/2022,1770,Home,North,9,544.96,0.07,COD,1,4.9,4561.32
11338,02/17/2022,1008,Electronics,East,4,31.45,0.1,Wallet,5,1.4,113.22
11339,04/07/2023,1000,Clothing,Central,2,192.15,0.29,Wallet,12,1.1,272.85
11340,12/13/2022,1929,Beauty,South,9,90.67,0.26,Wallet,10,2.4,603.86
11341,03/11/2022,1716,Home,South,1,599.09,0.22,COD,5,3.2,467.29
11342,09/07/2022,1250,Toys,East,7,573.79,0.15,Card,2,3.6,3414.05
11343,06/09/2022,1290,Electronics,Central,6,369.42,0.21,Wallet,5,1.2,1751.05
11344,04/06/2023,1663,Toys,North,8,334.52,0.16,COD,9,1.6,2247.97
11345,05/15/2023,1870,Beauty,East,8,28.17,0.04,Card,2,4.0,216.35
11346,11/09/2022,1763,Health,North,9,517.1,0.2,COD,1,1.0,3723.12
11347,02/26/2023,1318,Toys,North,2,61.57,0.1,Wallet,1,4.1,110.83
11348,04/22/2023,1994,Toys,Central,1,285.4,0.21,Card,4,3.7,225.47
11349,12/14/2022,1145,Toys,South,6,224.06,0.04,COD,1,3.7,1290.59
11350,07/14/2022,1342,Clothing,South,5,125.79,0.09,Wallet,11,1.0,572.34
11351,10/19/2022,1565,Home,East,7,280.6,0.08,Wallet,1,2.8,1807.06
11352,06/03/2022,1302,Toys,West,6,504.24,0.34,Card,5,2.6,1996.79
11353,03/30/2023,1992,Clothing,North,6,502.11,0.34,Wallet,12,2.7,1988.36
11354,07/27/2022,2000,Beauty,North,1,446.13,0.25,COD,5,2.8,334.6
11355,01/20/2022,1417,Clothing,Central,1,111.98,0.12,COD,7,4.8,98.54
11356,06/11/2022,1435,Toys,West,2,348.36,0.16,Wallet,5,1.7,585.24
11357,03/30/2023,1593,Health,West,4,381.0,0.18,Card,3,1.8,1249.68
11358,05/09/2023,1328,Beauty,West,1,102.9,0.08,COD,4,2.3,94.67
11359,08/04/2022,1744,Home,South,1,218.01,0.02,COD,10,2.7,213.65
11360,10/03/2022,1719,Home,West,10,485.29,0.33,COD,11,3.9,3251.44
11361,10/07/2022,1621,Clothing,North,4,467.97,0.34,Card,10,1.6,1235.44
11362,07/04/2022,1798,Electronics,South,9,260.79,0.13,COD,6,4.6,2041.99
11363,07/29/2022,1241,Health,Central,9,573.05,0.32,Wallet,11,4.8,3507.07
11364,01/28/2022,1743,Electronics,West,6,349.45,0.18,COD,7,4.4,1719.29
11365,08/18/2022,1773,Electronics,South,3,375.46,0.16,Card,11,1.5,946.16
11366,04/30/2022,1257,Beauty,North,5,111.05,0.31,Wallet,10,3.2,383.12
11367,02/22/2022,1040,Home,North,2,563.53,0.08,Wallet,7,3.0,1036.9
11368,02/07/2022,1461,Electronics,Central,4,499.67,0.18,Card,1,1.4,1638.92
11369,03/07/2022,1254,Clothing,West,1,12.57,0.28,Wallet,10,2.2,9.05
11370,07/19/2022,1375,Toys,Central,10,310.95,0.27,Wallet,8,1.9,2269.93
11371,02/14/2022,1750,Health,South,6,408.82,0.17,Card,7,3.5,2035.92
11372,11/16/2022,1535,Health,Central,8,107.81,0.34,COD,6,1.6,569.24
11373,08/07/2022,1296,Beauty,East,10,518.46,0.24,COD,11,3.2,3940.3
11374,08/10/2022,1691,Beauty,South,4,463.78,0.25,COD,11,1.7,1391.34
11375,08/21/2022,1749,Electronics,West,10,69.36,0.27,Card,11,4.6,506.33
11376,04/01/2022,1175,Beauty,North,1,318.47,0.13,COD,9,3.5,277.07
11377,03/25/2022,1247,Health,Central,8,172.88,0.06,COD,3,3.8,1300.06
11378,04/24/2022,1467,Beauty,North,1,108.93,0.14,COD,11,1.9,93.68
11379,04/02/2023,1404,Home,East,7,232.05,0.21,COD,5,1.8,1283.24
11380,03/05/2022,1864,Beauty,West,2,537.82,0.32,Wallet,1,2.7,731.44
11381,12/13/2022,1575,Home,East,6,564.86,0.13,Card,2,3.2,2948.57
11382,08/24/2022,1445,Beauty,East,1,436.84,0.17,Wallet,12,2.7,362.58
11383,09/01/2022,1192,Home,West,2,591.44,0.15,Card,7,1.2,1005.45
11384,05/16/2022,1025,Health,South,3,404.02,0.09,Wallet,11,2.3,1102.97
11385,02/12/2023,1523,Clothing,Central,7,581.11,0.26,COD,6,1.6,3010.15
11386,07/20/2022,1893,Toys,West,6,501.49,0.28,Card,3,4.8,2166.44
11387,03/31/2023,1610,Home,West,6,99.28,0.32,Card,12,4.5,405.06
11388,05/23/2022,1251,Health,West,10,554.83,0.19,Wallet,12,4.2,4494.12
11389,01/30/2023,1681,Beauty,East,3,86.76,0.11,Wallet,2,2.9,231.65
11390,09/26/2022,1928,Beauty,North,9,305.16,0.11,COD,11,3.9,2444.33
11391,12/18/2022,1895,Toys,East,1,565.13,0.3,Card,5,3.4,395.59
11392,04/27/2022,1093,Health,Central,9,51.98,0.17,Card,1,4.1,388.29
11393,12/05/2022,1322,Health,North,8,308.73,0.11,Card,1,4.8,2198.16
11394,03/10/2022,1369,Electronics,East,6,117.64,0.34,COD,1,3.4,465.85
11395,02/02/2023,1952,Clothing,Central,1,442.03,0.13,Card,11,4.5,384.57
11396,12/19/2022,1705,Electronics,East,3,509.4,0.13,Wallet,3,1.1,1329.53
11397,11/14/2022,1398,Home,East,9,111.78,0.01,Wallet,11,1.8,995.96
11398,03/06/2023,1213,Beauty,West,2,218.61,0.24,Wallet,7,3.3,332.29
11399,09/04/2022,1737,Health,North,6,368.94,0.3,Card,10,1.5,1549.55
11400,09/20/2022,1588,Clothing,West,7,523.15,0.3,COD,10,3.3,2563.43
11401,02/20/2023,1982,Toys,Central,6,500.4,0.32,Card,7,2.4,2041.63
11402,06/09/2022,1130,Beauty,West,4,67.48,0.22,Wallet,12,3.2,210.54
11403,08/23/2022,1770,Home,West,1,205.51,0.02,Wallet,7,2.1,201.4
11404,04/11/2022,1394,Beauty,East,10,128.39,0.29,Wallet,4,4.5,911.57
11405,04/29/2023,1528,Health,West,9,549.76,0.08,COD,7,2.0,4552.01
11406,06/04/2022,1023,Clothing,East,8,166.81,0.09,COD,10,3.9,1214.38
11407,05/29/2022,1949,Electronics,South,4,503.13,0.34,Card,6,2.3,1328.26
11408,02/09/2022,1700,Beauty,North,7,74.07,0.12,Card,11,3.5,456.27
11409,03/31/2023,1678,Health,East,9,539.05,0.17,COD,12,1.8,4026.7
11410,01/16/2022,1073,Clothing,North,5,112.4,0.29,COD,3,3.8,399.02
11411,10/24/2022,1295,Toys,West,3,213.4,0.07,Card,1,4.7,595.39
11412,06/11/2022,1442,Beauty,North,9,564.14,0.09,Wallet,7,1.1,4620.31
11413,07/01/2022,1822,Beauty,South,2,24.63,0.26,Card,7,2.4,36.45
11414,12/18/2022,1553,Toys,East,10,311.47,0.34,Wallet,3,1.4,2055.7
11415,01/01/2023,1498,Beauty,Central,10,410.89,0.29,Card,8,3.9,2917.32
11416,06/04/2022,1442,Electronics,West,8,507.81,0.12,Wallet,12,3.4,3574.98
11417,08/20/2022,1548,Toys,Central,10,213.42,0.03,COD,12,1.8,2070.17
11418,06/14/2022,1156,Electronics,West,10,569.81,0.21,COD,5,1.8,4501.5
11419,10/13/2022,1061,Home,East,3,541.03,0.24,COD,8,2.5,1233.55
11420,01/15/2023,1139,Clothing,West,1,118.8,0.34,COD,12,4.6,78.41
11421,08/09/2022,1456,Health,South,8,163.47,0.31,COD,9,2.0,902.35
11422,12/31/2022,1336,Beauty,East,9,585.36,0.11,Wallet,10,4.3,4688.73
11423,12/10/2022,1102,Beauty,West,1,240.16,0.25,Wallet,1,3.6,180.12
11424,06/26/2022,1936,Electronics,East,4,141.14,0.15,COD,2,1.6,479.88
11425,03/30/2022,1159,Clothing,Central,6,539.76,0.07,Card,6,4.9,3011.86
11426,04/11/2023,1565,Beauty,North,5,419.86,0.02,Wallet,4,3.0,2057.31
11427,02/19/2023,1311,Toys,East,2,176.45,0.03,Wallet,5,1.8,342.31
11428,02/07/2022,1312,Electronics,Central,4,525.53,0.1,Wallet,12,3.0,1891.91
11429,11/20/2022,1153,Toys,North,6,549.39,0.17,COD,7,1.2,2735.96
11430,09/01/2022,1970,Health,Central,5,476.72,0.35,Wallet,8,3.6,1549.34
11431,08/06/2022,1577,Beauty,Central,4,35.36,0.21,Card,8,3.7,111.74
11432,03/06/2022,1394,Electronics,Central,7,331.8,0.3,COD,2,3.5,1625.82
11433,07/01/2022,1463,Toys,East,4,263.13,0.2,Wallet,7,2.5,842.02
11434,09/23/2022,1825,Health,West,8,155.64,0.03,Wallet,12,2.1,1207.77
11435,01/13/2022,1821,Electronics,North,4,21.99,0.13,Card,11,2.6,76.53
11436,08/14/2022,1081,Clothing,South,6,260.54,0.04,Wallet,7,1.3,1500.71
11437,01/16/2022,1335,Home,West,9,399.87,0.27,Wallet,8,3.8,2627.15
11438,01/14/2023,1542,Beauty,North,8,100.67,0.02,Card,11,1.2,789.25
11439,08/12/2022,1075,Toys,South,3,427.57,0.27,Card,5,2.1,936.38
11440,05/04/2022,1957,Health,North,5,38.24,0.1,Wallet,9,2.0,172.08
11441,05/25/2022,1871,Toys,East,10,278.21,0.21,Wallet,7,3.8,2197.86
11442,07/31/2022,1950,Toys,East,4,562.94,0.17,Card,1,4.2,1868.96
11443,03/23/2022,1688,Toys,West,4,387.29,0.1,Wallet,12,2.5,1394.24
11444,09/01/2022,1185,Electronics,West,10,181.15,0.26,COD,11,1.9,1340.51
11445,02/11/2022,1905,Toys,Central,4,66.45,0.28,Card,6,1.3,191.38
11446,03/30/2022,1520,Toys,East,5,477.7,0.08,Wallet,4,4.5,2197.42
11447,02/27/2022,1891,Home,West,3,270.73,0.34,COD,4,4.8,536.05
11448,04/15/2023,1015,Electronics,South,6,536.74,0.22,Card,11,3.7,2511.94
11449,11/10/2022,1551,Health,South,8,591.1,0.2,Wallet,11,3.7,3783.04
11450,01/16/2023,1471,Toys,North,9,402.91,0.1,Wallet,6,2.8,3263.57
11451,02/21/2023,1831,Home,East,10,15.56,0.11,COD,11,4.6,138.48
11452,07/07/2022,1962,Electronics,Central,4,37.44,0.04,COD,2,4.0,143.77
11453,06/02/2022,1502,Toys,Central,9,80.62,0.25,Wallet,12,4.8,544.19
11454,12/05/2022,1563,Home,Central,9,354.4,0.13,COD,10,1.0,2774.95
11455,09/07/2022,1409,Clothing,South,1,88.25,0.3,Card,6,1.6,61.77
11456,01/15/2022,1962,Home,West,1,359.91,0.19,Wallet,8,3.8,291.53
11457,06/09/2022,1595,Beauty,West,2,470.22,0.3,Wallet,9,1.1,658.31
11458,10/12/2022,1433,Home,South,8,234.64,0.04,Card,3,3.7,1802.04
11459,12/13/2022,1056,Toys,West,2,432.63,0.04,Card,12,1.5,830.65
11460,04/17/2023,1687,Toys,Central,10,126.32,0.35,Card,8,4.9,821.08
11461,04/08/2023,1137,Toys,Central,6,331.46,0.2,Wallet,12,3.3,1591.01
11462,02/07/2023,1713,Health,North,1,45.99,0.15,Card,3,3.2,39.09
11463,04/03/2023,1877,Clothing,West,6,425.43,0.27,Card,6,1.7,1863.38
11464,01/22/2022,1725,Electronics,North,10,372.29,0.03,Wallet,10,2.0,3611.21
11465,03/22/2023,1828,Home,West,2,26.54,0.27,COD,11,3.0,38.75
11466,06/30/2022,1730,Clothing,East,7,222.4,0.1,COD,6,1.3,1401.12
11467,04/03/2023,1146,Health,West,4,336.31,0.03,Card,11,1.3,1304.88
11468,02/03/2022,1113,Beauty,South,4,44.91,0.12,Wallet,2,4.3,158.08
11469,02/17/2023,1454,Clothing,Central,8,232.34,0.32,Card,11,3.5,1263.93
11470,05/13/2023,1061,Clothing,North,3,557.62,0.07,Card,5,3.8,1555.76
11471,04/13/2023,1015,Beauty,South,5,575.03,0.3,Card,5,2.7,2012.6
11472,10/22/2022,1804,Health,East,2,325.51,0.09,COD,11,2.9,592.43
11473,02/08/2022,1915,Health,Central,3,79.19,0.22,Wallet,3,1.9,185.3
11474,01/29/2022,1172,Toys,East,2,595.33,0.2,COD,6,3.1,952.53
11475,02/23/2023,1662,Clothing,Central,1,381.81,0.13,Card,4,2.6,332.17
11476,06/23/2022,1552,Beauty,North,10,213.1,0.14,Wallet,10,3.2,1832.66
11477,02/09/2023,1810,Health,South,8,249.31,0.17,Wallet,12,3.9,1655.42
11478,11/14/2022,1857,Clothing,Central,6,229.96,0.21,Wallet,3,1.3,1090.01
11479,01/23/2023,1898,Health,Central,7,159.72,0.05,Wallet,1,2.6,1062.14
11480,04/22/2022,1134,Home,East,7,181.37,0.09,Card,12,3.9,1155.33
11481,05/13/2022,1141,Electronics,West,10,34.25,0.19,Card,5,3.6,277.43
11482,03/08/2022,1786,Clothing,South,3,344.52,0.29,Card,11,1.8,733.83
11483,03/04/2022,1475,Beauty,North,2,152.93,0.31,Wallet,11,3.6,211.04
11484,01/27/2022,1127,Toys,South,4,576.51,0.24,Wallet,2,2.5,1752.59
11485,09/02/2022,1054,Clothing,South,8,353.12,0.28,COD,11,2.1,2033.97
11486,06/07/2022,1988,Home,North,7,136.59,0.18,Wallet,7,2.8,784.03
11487,06/02/2022,1000,Home,West,8,183.68,0.14,COD,4,3.7,1263.72
11488,02/19/2022,1196,Clothing,South,4,465.37,0.04,Card,6,1.4,1787.02
11489,03/26/2022,1994,Toys,South,7,346.37,0.27,Card,3,4.3,1769.95
11490,03/11/2022,1407,Beauty,East,6,396.44,0.06,COD,3,3.4,2235.92
11491,09/27/2022,1748,Health,East,2,597.85,0.03,Wallet,2,4.4,1159.83
11492,04/20/2023,1612,Beauty,South,3,271.14,0.33,Card,5,3.5,544.99
11493,03/15/2022,1880,Toys,West,10,173.62,0.26,Card,10,1.4,1284.79
11494,03/24/2022,1421,Beauty,South,9,314.77,0.28,Wallet,12,1.9,2039.71
11495,02/03/2023,1343,Health,South,9,275.09,0.28,Wallet,8,5.0,1782.58
11496,06/17/2022,1926,Clothing,South,6,532.38,0.23,Card,3,3.8,2459.6
11497,02/06/2022,1436,Electronics,Central,8,230.8,0.34,Card,4,4.8,1218.62
11498,07/02/2022,1518,Health,East,6,100.87,0.22,Card,9,2.2,472.07
11499,12/29/2022,1609,Electronics,Central,7,509.81,0.24,Wallet,11,1.3,2712.19
11500,03/25/2022,2000,Electronics,North,2,356.38,0.27,COD,3,2.3,520.31
11501,09/02/2022,1199,Beauty,West,10,147.6,0.06,COD,7,1.8,1387.44
11502,11/24/2022,1889,Electronics,East,4,388.77,0.23,COD,10,1.7,1197.41
11503,12/21/2022,1337,Health,East,1,104.61,0.12,Card,3,2.5,92.06
11504,01/06/2023,1979,Toys,North,1,314.68,0.14,Wallet,7,1.5,270.62
11505,09/21/2022,1868,Toys,East,2,176.07,0.3,Wallet,12,4.9,246.5
11506,03/02/2022,1464,Clothing,North,3,387.58,0.02,Wallet,11,1.2,1139.49
11507,05/03/2023,1953,Home,West,7,330.53,0.02,COD,12,2.7,2267.44
11508,07/16/2022,1219,Health,North,9,337.9,0.04,Card,10,3.8,2919.46
11509,03/19/2022,1943,Electronics,East,1,526.04,0.08,Wallet,6,1.4,483.96
11510,02/16/2023,1180,Beauty,West,2,60.15,0.19,COD,6,1.6,97.44
11511,08/23/2022,1272,Clothing,East,4,91.34,0.21,Wallet,4,1.1,288.63
11512,11/18/2022,1814,Clothing,North,8,594.71,0.21,Wallet,1,4.6,3758.57
11513,12/19/2022,1975,Clothing,North,8,175.97,0.28,Wallet,10,4.0,1013.59
11514,12/31/2022,1202,Home,Central,8,161.69,0.05,COD,3,4.4,1228.84
11515,03/09/2022,1928,Clothing,South,4,287.77,0.02,Card,8,3.5,1128.06
11516,04/17/2023,1730,Beauty,East,8,241.13,0.09,COD,12,2.5,1755.43
11517,03/10/2022,1319,Home,West,3,575.63,0.04,COD,3,4.7,1657.81
11518,05/04/2022,1559,Clothing,West,5,340.21,0.11,Wallet,3,1.5,1513.93
11519,04/03/2022,1207,Beauty,East,4,512.07,0.32,Wallet,11,2.5,1392.83
11520,05/17/2022,1368,Electronics,South,6,448.91,0.31,Wallet,3,3.3,1858.49
11521,08/23/2022,1450,Toys,West,7,138.64,0.08,Wallet,6,2.1,892.84
11522,10/18/2022,1457,Health,North,1,47.88,0.28,Wallet,9,4.0,34.47
11523,02/09/2023,1911,Health,South,4,174.99,0.09,Card,11,4.1,636.96
11524,08/01/2022,1935,Home,East,7,455.96,0.29,COD,8,2.9,2266.12
11525,02/22/2023,1785,Beauty,Central,7,497.63,0.09,COD,7,3.2,3169.9
11526,09/26/2022,1452,Home,East,2,62.15,0.06,Card,6,4.4,116.84
11527,12/21/2022,1721,Electronics,Central,7,253.67,0.26,Wallet,5,2.7,1314.01
11528,04/25/2023,1469,Clothing,South,4,78.24,0.2,Card,8,2.2,250.37
11529,02/16/2023,1370,Health,North,4,548.79,0.13,COD,2,2.8,1909.79
11530,12/10/2022,1813,Home,North,8,155.73,0.18,Wallet,2,3.4,1021.59
11531,08/10/2022,1578,Toys,East,4,396.47,0.19,Wallet,1,3.0,1284.56
11532,06/17/2022,1265,Home,East,9,433.52,0.08,COD,8,2.9,3589.55
11533,06/09/2022,1755,Beauty,Central,6,145.95,0.35,Wallet,5,3.7,569.2
11534,01/15/2023,1173,Health,West,1,428.66,0.08,COD,10,2.0,394.37
11535,09/11/2022,1784,Toys,North,10,161.62,0.29,Wallet,10,4.5,1147.5
11536,07/31/2022,1658,Electronics,North,8,407.64,0.31,COD,11,1.2,2250.17
11537,08/16/2022,1329,Health,North,7,24.36,0.27,COD,7,3.9,124.48
11538,05/10/2022,1763,Health,South,8,540.64,0.3,Wallet,6,3.1,3027.58
11539,01/08/2022,1270,Toys,Central,5,93.87,0.31,Card,12,1.2,323.85
11540,10/06/2022,1182,Home,West,7,293.42,0.31,Wallet,1,1.7,1417.22
11541,02/28/2023,1869,Home,North,8,251.62,0.32,Wallet,5,3.9,1368.81
11542,02/01/2023,1534,Health,West,3,151.78,0.16,Wallet,10,4.3,382.49
11543,03/06/2022,1495,Clothing,West,5,103.71,0.17,Card,4,2.1,430.4
11544,01/12/2022,1347,Beauty,Central,8,489.18,0.34,Wallet,11,3.5,2582.87
11545,10/14/2022,1119,Health,Central,7,568.48,0.22,Card,4,4.9,3103.9
11546,10/06/2022,1973,Beauty,North,3,592.86,0.11,Card,3,2.5,1582.94
11547,02/27/2023,1355,Health,East,5,21.7,0.19,Wallet,8,1.1,87.89
11548,03/10/2022,1880,Toys,South,5,23.72,0.18,Wallet,11,4.8,97.25
11549,03/21/2023,1284,Toys,West,1,156.9,0.19,Wallet,12,4.4,127.09
11550,09/11/2022,1869,Home,North,9,402.63,0.18,Wallet,2,3.9,2971.41
11551,01/07/2022,1334,Toys,West,3,142.76,0.02,Wallet,5,1.5,419.71
11552,06/13/2022,1181,Beauty,North,4,138.05,0.33,Wallet,9,3.0,369.97
11553,12/23/2022,1807,Beauty,West,10,257.02,0.24,Card,12,3.0,1953.35
11554,09/28/2022,1117,Electronics,South,7,119.19,0.08,COD,12,3.0,767.58
11555,02/16/2022,1215,Home,North,5,300.4,0.25,COD,3,2.6,1126.5
11556,07/29/2022,1059,Clothing,Central,2,342.88,0.25,Card,5,2.6,514.32
11557,04/20/2023,1715,Toys,Central,7,275.24,0.31,Wallet,10,2.4,1329.41
11558,09/15/2022,1098,Beauty,North,6,221.17,0.17,Card,10,4.3,1101.43
11559,03/14/2023,1608,Home,South,8,244.37,0.33,Wallet,9,4.6,1309.82
11560,05/12/2023,1092,Electronics,Central,7,159.4,0.15,COD,6,3.4,948.43
11561,01/23/2023,1274,Home,South,5,544.24,0.26,COD,1,3.5,2013.69
11562,12/01/2022,1171,Health,Central,10,356.31,0.19,Card,1,4.6,2886.11
11563,11/07/2022,1134,Clothing,North,10,115.0,0.02,COD,8,3.3,1127.0
11564,10/19/2022,1507,Electronics,North,9,417.49,0.06,Wallet,9,2.8,3531.97
11565,06/26/2022,1983,Toys,Central,8,205.3,0.13,COD,5,3.7,1428.89
11566,05/26/2022,1905,Clothing,Central,3,382.8,0.19,Wallet,4,3.2,930.2
11567,05/31/2022,1106,Health,South,10,424.04,0.22,Card,9,3.9,3307.51
11568,07/29/2022,1088,Toys,Central,8,45.86,0.34,Wallet,3,4.6,242.14
11569,12/14/2022,1100,Health,South,9,447.19,0.1,Card,10,2.6,3622.24
11570,02/24/2022,1856,Beauty,North,6,287.92,0.33,Wallet,4,4.7,1157.44
11571,09/24/2022,1965,Electronics,East,3,287.9,0.05,COD,3,2.4,820.51
11572,11/07/2022,1197,Clothing,North,7,345.13,0.19,COD,6,4.9,1956.89
11573,12/15/2022,1108,Beauty,North,10,232.73,0.27,Wallet,12,4.4,1698.93
11574,02/05/2023,1777,Home,West,1,265.31,0.29,Card,6,1.8,188.37
11575,12/24/2022,1643,Electronics,East,2,274.95,0.17,Card,12,1.3,456.42
11576,07/13/2022,1425,Health,Central,2,551.16,0.08,Wallet,1,1.7,1014.13
11577,09/15/2022,1395,Toys,West,7,373.76,0.25,Wallet,1,3.9,1962.24
11578,10/10/2022,1920,Health,Central,1,419.69,0.3,Card,6,2.5,293.78
11579,12/10/2022,1787,Beauty,East,2,225.4,0.12,COD,8,2.0,396.7
11580,04/03/2022,1896,Clothing,North,1,127.92,0.04,Card,4,2.3,122.8
11581,05/27/2022,1734,Home,East,2,125.36,0.28,Card,10,3.8,180.52
